dealer_name,filename2,filename,shape,Part number,Part description,Part category,Status,Quality,On stock,Price ex tax,Packaged quantity,Max order quantity
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560004K11R00,"LCD Touchscreen - Tarnish, Xiaomi 11T",Display,"Leverbaar, alleen uit voorraad",,2,83.95,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500G700,"LCD Touchscreen - Tarnish/Black, Xiaomi Redmi Note 8 Pro",Display,"Leverbaar, alleen uit voorraad",Original,25+,48.29,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500J100,"LCD Touchscreen - White, Xiaomi Mi 10 Pro",Display,"Leverbaar, alleen uit voorraad",Original,7,129.25,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500J200,"LCD Touchscreen - Gray, Xiaomi Mi 10 Version ""S""",Display,"Leverbaar, alleen uit voorraad",Original,2,202.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500J900,"LCD Touchscreen - White, Xiaomi Mi 10 Lite 5G",Display,"Leverbaar, alleen uit voorraad",Original,3,68.23,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500K200,"LCD Touchscreen - Blue, Xiaomi Mi 11_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,1,191.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500L200,"LCD Touchscreen - Violet Gold, Xiaomi 12 Pro",Display,"Leverbaar, alleen uit voorraad",Original,3,220.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500L300,"LCD Touchscreen - Purple, Xiaomi 12 (2022)_x000D_
",Display,"Leverbaar, alleen uit voorraad",,2,113.58,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050C3J00,"LCD Touchscreen - Black, Xiaomi Redmi Note 8 ",Display,"Leverbaar, alleen uit voorraad",Original,25+,37.3,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050J1700,"LCD Touchscreen - Gold, Xiaomi Mi 10T Lite 5G_x000D_
",Display,"Leverbaar, alleen uit voorraad",,10,51.07,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050J1900,"LCD Touchscreen - Black, Xiaomi Redmi 9",Display,"Leverbaar, alleen uit voorraad",Original,6,45.98,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050K1100,"LCD Touchscreen - White, Xiaomi Mi 11X Pro / Mi 11i_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,3,79.35,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050K9D00,"LCD Touchscreen - Blue, Xiaomi 11 Lite 5G NE",Display,"Leverbaar, alleen uit voorraad",,7,92.63,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050L3A00,"LCD Touchscreen - Purple, Xiaomi 12X 5G",Display,"Leverbaar, alleen uit voorraad",Original,1,107.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560005J6B200,"LCD Touchscreen - Blue, Xiaomi Redmi Note 9 Pro",Display,"Leverbaar, alleen uit voorraad",Original,25+,47.06,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560005K11A00,"LCD Touchscreen - White, Xiaomi Poco F3_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,5,75.9,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000600J200,"LCD Touchscreen - Green, Xiaomi Mi 10 ",Display,"Leverbaar, alleen uit voorraad",Original,1,137.5,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000600K200,"LCD Touchscreen - Purple, Xiaomi Mi 11",Display,"Leverbaar, alleen uit voorraad",Original,6,210.78,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000600L300,"Back cover - Tarnish, Xiaomi 12_x000D_
",Housing,"Leverbaar, alleen uit voorraad",Original,3,53.09,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600060K7A00,"Speaker, Xiaomi Redmi Note 10",Audio/speaker,"Leverbaar, alleen uit voorraad",Original,2,7.67,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600060K9D00,"LCD Touchscreen - Pink, Xiaomi 11 Lite 5G NE",Display,"Leverbaar, alleen uit voorraad",,10,90.96,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000700K200,"LCD Touchscreen - Silver, Xiaomi Mi 11",Display,"Leverbaar, alleen uit voorraad",Original,2,204.27,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600070C3L00,"LCD Touchscreen - Black, Xiaomi Redmi 9A_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,27.74,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560007J15S00,"Speaker, Xiaomi Redmi Note 9",Audio/speaker,"Leverbaar, alleen uit voorraad",Original,1,8.98,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000800K200,"LCD Touchscreen - Black, Xiaomi Mi 11_x000D_
",Display,"Leverbaar, alleen uit voorraad",,11,203.8,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600080J1700,"Speaker, Xiaomi Mi 10T Lite",Audio/speaker,"Leverbaar, alleen uit voorraad",Original,2,9.4,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600080K3S00,"Speaker, Xiaomi Mi 11T/Mi 11T Pro",Audio/speaker,"Leverbaar, alleen uit voorraad",Original,1,12.0,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600080L3A00,"Back cover - Blue, Xiaomi 12X 5G",Housing,"Leverbaar, alleen uit voorraad",Original,1,39.6,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600090L1000,"LCD Touchscreen - Black, for model Xiaomi Poco F4 GT",Display,"Leverbaar, alleen uit voorraad",Original,2,114.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000B0K1100,"Vibrator, Xiaomi Poco F3/ Mi 11X Pro",Buzzer/vibra,"Leverbaar, alleen uit voorraad",Original,1,6.0,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000B0K9A00,"LCD Touchscreen - Black, Xiaomi Mi 11 Lite 4G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,65.02,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000BK16U00,"LCD Touchscreen - Green, Xiaomi Redmi Note 11 Pro+ 5G",Display,"Leverbaar, alleen uit voorraad",,4,92.95,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000C0K9A00,"LCD Touchscreen - Blue, Xiaomi Mi 11 Lite 4G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,65.48,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000CK11A00,"Back cover - Blue, Xiaomi Poco F3",Housing,"Leverbaar, alleen uit voorraad",Original,2,22.46,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000D00J200,"Speaker (top), Xiaomi Mi 10",Audio/speaker,"Leverbaar, alleen uit voorraad",Original,1,9.75,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000D0J1100,"LCD Touchscreen - Blue, Xiaomi Poco F2 Pro",Display,"Leverbaar, alleen uit voorraad",Original,2,82.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000D0K9A00,"LCD Touchscreen - Pink, Xiaomi Mi 11 Lite 4G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,5,69.23,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000DK11A00,"Back cover - White, Xiaomi Poco F3",Housing,"Leverbaar, alleen uit voorraad",,1,22.49,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000E0J1100,"LCD Touchscreen - White, Xiaomi Poco F2 Pro",Display,"Leverbaar, alleen uit voorraad",Original,2,82.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000EK11A00,"Back cover - Black, Xiaomi Poco F3",Housing,"Leverbaar, alleen uit voorraad",,1,22.49,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000F0J1100,"LCD Touchscreen - Purple, Xiaomi Poco F2 Pro",Display,"Leverbaar, alleen uit voorraad",Original,1,82.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000FK11A00,"Back cover - Silver, Xiaomi Poco F3",Housing,"Leverbaar, alleen uit voorraad",Original,2,19.54,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000G00G700,"LCD Touchscreen - Blue, Xiaomi Redmi Note 8 Pro",Display,"Leverbaar, alleen uit voorraad",Original,25+,45.66,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000G0J1100,"LCD Touchscreen - Gray, Xiaomi Poco F2 Pro",Display,"Leverbaar, alleen uit voorraad",Original,9,89.76,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000G0K1100,"Speaker, Xiaomi Poco F3/Mi 11X Pro",Audio/speaker,"Leverbaar, alleen uit voorraad",Original,1,9.75,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000H00K900,"LCD Touchscreen - Green, Xiaomi Mi 11 Lite 5G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,77.71,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000H00L200,"Back cover - Blue, Xiaomi 12 Pro",Housing,"Leverbaar, alleen uit voorraad",Original,1,57.5,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000HL11R00,"LCD Touchscreen - Black, Xiaomi Poco F4",Display,"Leverbaar, alleen uit voorraad",,5,92.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000J00J200,"LCD Touchscreen - Gray, Xiaomi Mi 10 Version ""C""_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,6,177.28,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000J00K900,"LCD Touchscreen - Yellow, Xiaomi Mi 11 Lite 5G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,3,69.22,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000J00L200,"Back Cover - Tarnish, Xiaomi 12 Pro",Housing,"Leverbaar, alleen uit voorraad",Original,2,57.5,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000JL11R00,"LCD Touchscreen - Green, Xiaomi Poco F4",Display,"Leverbaar, alleen uit voorraad",,3,92.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000KL11R00,"LCD Touchscreen - White, Xiaomi Poco F4",Display,"Leverbaar, alleen uit voorraad",,3,85.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000L00L200,"Rear Camera 50M (main), Xiaomi 12 Pro",Camera,"Leverbaar, alleen uit voorraad",Original,2,91.15,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000L0L3A00,"Back cover - Purple, Xiaomi 12X",Housing,"Leverbaar, alleen uit voorraad",Original,1,39.6,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000Q0K9D00,"LCD Touchscreen - Green, Xiaomi 11 Lite 5G NE_x000D_
",Display,"Leverbaar, alleen uit voorraad",,9,92.63,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5601100040B6,"LCD Touchscreen - Black, Xiaomi Mi 8 Pro",Display,"Leverbaar, alleen uit voorraad",Original,4,57.5,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560110015033,"LCD Touchscreen - Black, Xiaomi Mi 9T / 9T Pro",Display,"Leverbaar, alleen uit voorraad",Original,2,91.3,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5601200190B6,"Back cover - Gray, Xiaomi Redmi 5A_x000D_
",Housing,"Leverbaar, alleen uit voorraad",Original,2,4.52,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560310002033,"LCD Touchscreen - Silver, Xiaomi Mi 8",Display,"Leverbaar, alleen uit voorraad",Original,10,64.62,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5603100090B6,"LCD Touchscreen - Silver, Xiaomi Mi A3",Display,"Leverbaar, alleen uit voorraad",Original,13,57.9,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560460002033,"LCD Touchscreen - White, Xiaomi Redmi Note 7",Display,"Leverbaar, alleen uit voorraad",Original,5,48.82,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560610007033,"LCD Touchscreen - Black, Xiaomi Redmi Note 5A",Display,"Leverbaar, alleen uit voorraad",Original,3,30.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5606100180B6,"LCD Touchscreen - Black, Xiaomi Redmi 5A ",Display,"Leverbaar, alleen uit voorraad",Original,1,27.46,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560610027033,"LCD Touchscreen - Black, Xiaomi Redmi Note 5",Display,"Leverbaar, alleen uit voorraad",,2,30.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5606100400B6,"LCD Touchscreen - Black, Xiaomi Mi 8",Display,"Leverbaar, alleen uit voorraad",Original,4,87.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560610072033,"LCD Touchscreen - Black, Xiaomi Mi Mix 3",Display,"Leverbaar, alleen uit voorraad",Original,25+,87.2,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5606100920C7,"LCD Touchscreen - Black, Xiaomi Redmi Note 7",Display,"Leverbaar, alleen uit voorraad",Original,25+,44.92,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560610095033,"LCD Touchscreen - Black, Xiaomi Mi 9",Display,"Leverbaar, alleen uit voorraad",Original,4,104.5,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560610115033,"LCD Touchscreen - Black, Xiaomi Redmi 7",Display,"Leverbaar, alleen uit voorraad",Original,2,39.96,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560610118033,"LCD Touchscreen - Black, Xiaomi Mi 9 lite",Display,"Leverbaar, alleen uit voorraad",Original,12,53.15,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560610122000,"LCD Touchscreen - Black, Xiaomi Redmi 7A",Display,"Leverbaar, alleen uit voorraad",Original,9,24.69,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5606101260B6,"LCD Touchscreen - Black, Xiaomi Mi A3",Display,"Leverbaar, alleen uit voorraad",Original,4,60.73,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5609100030C7,"LCD Touchscreen - Nebula Red, Xiaomi Redmi Note 7",Display,"Leverbaar, alleen uit voorraad",Original,1,44.06,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560910015033,"LCD Touchscreen - White, Xiaomi Mi 9 Lite ",Display,"Leverbaar, alleen uit voorraad",Original,5,50.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",561010006033,"LCD Touchscreen - Blue, Xiaomi Mi 8",Display,"Leverbaar, alleen uit voorraad",,6,91.58,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5610100140C7,"LCD Touchscreen - Blue, Xiaomi Redmi Note 7",Display,"Leverbaar, alleen uit voorraad",Original,25+,40.37,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",561010016033,"LCD Touchscreen - Blue, Xiaomi Mi 9",Display,"Leverbaar, alleen uit voorraad",Original,11,86.11,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5610100210B6,"LCD Touchscreen - Blue, Xiaomi Mi 9SE",Display,"Leverbaar, alleen uit voorraad",Original,25+,80.87,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",561010032033,"LCD Touchscreen - Glacier Blue, Xiaomi Mi 9T / 9T Pro",Display,"Leverbaar, alleen uit voorraad",Original,2,95.79,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",561010033033,"LCD Touchscreen - Blue, Xiaomi Mi 9 Lite ",Display,"Leverbaar, alleen uit voorraad",Original,4,55.2,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5610100380B6,"LCD Touchscreen - Blue, Xiaomi Mi A3",Display,"Leverbaar, alleen uit voorraad",Original,25+,61.8,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",561210003033,"LCD Touchscreen - Purple, Xiaomi Mi 9 ",Display,"Leverbaar, alleen uit voorraad",Original,15,76.81,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5612100040B6,"LCD Touchscreen - Purple, Xiaomi Mi 9SE",Display,"Leverbaar, alleen uit voorraad",Original,10,60.84,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XI11L5GNE01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi 11 Lite 5G NE,Display,"Leverbaar, alleen uit voorraad",Refurb,12,42.79,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIA11T01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi 11T,Display,"Leverbaar, alleen uit voorraad",Refurb,24,59.57,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIA11TP01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi 11T Pro,Display,"Leverbaar, alleen uit voorraad",Refurb,25,59.57,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIA12202201,LCD Touchscreen excl. frame (Refurb) for model Xiaomi 12 (2022),Display,"Leverbaar, alleen uit voorraad",Refurb,19,65.12,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIA12P01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi 12 Pro,Display,"Leverbaar, alleen uit voorraad",Refurb,20,179.22,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIA12X5G01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi 12X 5G,Display,"Leverbaar, alleen uit voorraad",Refurb,15,65.12,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI1001,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 10,Display,"Leverbaar, alleen uit voorraad",Refurb,10,59.57,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI10C01,"LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 10 Version ""C""",Display,"Leverbaar, alleen uit voorraad",Refurb,4,59.57,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI10L5G01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 10 Lite 5G,Display,"Leverbaar, alleen uit voorraad",Refurb,10,59.86,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI10P01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 10 Pro,Display,"Leverbaar, alleen uit voorraad",Refurb,10,125.38,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI10PS01,"LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 10 Pro Version ""S""",Display,"Leverbaar, alleen uit voorraad",Refurb,5,125.38,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI10S01,"LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 10 Version ""S""",Display,"Leverbaar, alleen uit voorraad",Refurb,5,114.31,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI1101,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 11,Display,"Leverbaar, alleen uit voorraad",Refurb,5,157.69,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI11L4G01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 11 Lite 4G,Display,"Leverbaar, alleen uit voorraad",Refurb,5,44.46,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI11L5G01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 11 Lite 5G,Display,"Leverbaar, alleen uit voorraad",Refurb,5,44.46,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI11U01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 11 Ultra,Display,"Leverbaar, alleen uit voorraad",Refurb,3,191.53,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI11XP01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 11X Pro & Xiaomi Mi 11i,Display,"Leverbaar, alleen uit voorraad",Refurb,5,99.22,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI801,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 8,Display,"Leverbaar, alleen uit voorraad",Refurb,5,42.79,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI8P01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 8 Pro,Display,"Leverbaar, alleen uit voorraad",Refurb,5,46.98,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI901,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 9,Display,"Leverbaar, alleen uit voorraad",Refurb,2,57.89,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI9L01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 9 Lite,Display,"Leverbaar, alleen uit voorraad",Refurb,5,49.5,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMI9T01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi 9T / 9T Pro,Display,"Leverbaar, alleen uit voorraad",Refurb,1,76.38,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMIA301,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi A3,Display,"Leverbaar, alleen uit voorraad",Refurb,5,57.89,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMIMIX301,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi Mix 3,Display,"Leverbaar, alleen uit voorraad",Refurb,4,69.95,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMIN1001,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi Note 10,Display,"Leverbaar, alleen uit voorraad",Refurb,3,31.81,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAMIN10L01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Mi Note 10 Lite,Display,"Leverbaar, alleen uit voorraad",Refurb,2,31.81,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAPF301,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Poco F3,Display,"Leverbaar, alleen uit voorraad",Refurb,2,99.22,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAPF401,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Poco F4,Display,"Leverbaar, alleen uit voorraad",Refurb,1,84.94,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAPM3P5G01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Poco M3 Pro 5G,Display,"Leverbaar, alleen uit voorraad",Refurb,1,22.02,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAPX3P01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Poco X3 Pro,Display,"Leverbaar, alleen uit voorraad",Refurb,2,23.74,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIAR10202201,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Redmi 10 (2022),Display,"Leverbaar, alleen uit voorraad",Refurb,1,21.83,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIARN10S01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Redmi Note 10S,Display,"Leverbaar, alleen uit voorraad",Refurb,2,74.78,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIARN11P5G01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Redmi Note 11 Pro 5G,Display,"Leverbaar, alleen uit voorraad",Refurb,2,96.14,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",REF-XIARN11S01,LCD Touchscreen excl. frame (Refurb) for model Xiaomi Redmi Note 11S,Display,"Leverbaar, alleen uit voorraad",Refurb,2,97.68,1,1
